consumer_id,seq_len,product_type_ids,material_ids,size_ids,section_ids,gender_id,age_bin_id,country_id,label_id,product_type_id_t,transaction_date_t
c_62,1,[6],[2],[4],[1],2,6,0,0,6,2022-04-04
c_62,2,"[6, 6]","[2, 7]","[4, 3]","[1, 1]",2,6,0,2,6,2022-06-24
c_62,3,"[6, 6, 6]","[2, 7, 7]","[4, 3, 5]","[1, 1, 3]",2,6,0,0,3,2022-08-11
c_62,4,"[6, 6, 6, 3]","[2, 7, 7, 6]","[4, 3, 5, 15]","[1, 1, 3, 2]",2,6,0,0,4,2022-09-06
c_62,5,"[6, 6, 6, 3, 4]","[2, 7, 7, 6, 1]","[4, 3, 5, 15, 3]","[1, 1, 3, 2, 1]",2,6,0,0,5,2022-11-09
c_620,1,[3],[7],[17],[3],2,3,0,1,4,2022-01-28
c_620,2,"[3, 4]","[7, 1]","[17, 4]","[3, 3]",2,3,0,2,6,2022-03-31
c_620,3,"[3, 4, 6]","[7, 1, 2]","[17, 4, 4]","[3, 3, 1]",2,3,0,1,5,2022-05-11
c_620,4,"[3, 4, 6, 5]","[7, 1, 2, 5]","[17, 4, 4, 4]","[3, 3, 1, 2]",2,3,0,1,4,2022-07-03
c_621,1,[3],[6],[19],[2],2,1,1,3,5,2021-05-26
c_621,2,"[3, 5]","[6, 2]","[19, 3]","[2, 3]",2,1,1,0,6,2021-06-04
c_621,3,"[3, 5, 6]","[6, 2, 2]","[19, 3, 3]","[2, 3, 2]",2,1,1,0,1,2021-07-17
c_621,4,"[3, 5, 6, 1]","[6, 2, 2, 5]","[19, 3, 3, 4]","[2, 3, 2, 2]",2,1,1,1,3,2021-08-30
c_621,5,"[3, 5, 6, 1, 3]","[6, 2, 2, 5, 6]","[19, 3, 3, 4, 18]","[2, 3, 2, 2, 1]",2,1,1,2,6,2021-09-27
c_621,6,"[3, 5, 6, 1, 3, 6]","[6, 2, 2, 5, 6, 2]","[19, 3, 3, 4, 18, 4]","[2, 3, 2, 2, 1, 2]",2,1,1,0,6,2021-11-22
c_623,1,[5],[2],[3],[2],1,1,2,2,1,2021-11-21
c_623,2,"[5, 1]","[2, 5]","[3, 3]","[2, 3]",1,1,2,1,3,2022-02-02
c_623,3,"[5, 1, 3]","[2, 5, 7]","[3, 3, 15]","[2, 3, 3]",1,1,2,3,1,2022-04-02
c_623,4,"[5, 1, 3, 1]","[2, 5, 7, 3]","[3, 3, 15, 4]","[2, 3, 3, 2]",1,1,2,0,3,2022-06-05
c_623,5,"[5, 1, 3, 1, 3]","[2, 5, 7, 3, 6]","[3, 3, 15, 4, 15]","[2, 3, 3, 2, 1]",1,1,2,0,6,2022-07-10
c_623,6,"[5, 1, 3, 1, 3, 6]","[2, 5, 7, 3, 6, 2]","[3, 3, 15, 4, 15, 2]","[2, 3, 3, 2, 1, 2]",1,1,2,2,1,2022-10-02
c_624,1,[6],[7],[3],[3],1,3,0,2,2,2021-09-25
c_624,2,"[6, 2]","[7, 8]","[3, 5]","[3, 1]",1,3,0,0,4,2021-11-24
c_624,3,"[6, 2, 4]","[7, 8, 7]","[3, 5, 4]","[3, 1, 3]",1,3,0,3,4,2021-12-12
c_624,4,"[6, 2, 4, 4]","[7, 8, 7, 1]","[3, 5, 4, 4]","[3, 1, 3, 2]",1,3,0,0,2,2021-12-31
c_624,5,"[6, 2, 4, 4, 2]","[7, 8, 7, 1, 5]","[3, 5, 4, 4, 4]","[3, 1, 3, 2, 1]",1,3,0,0,1,2022-02-17
c_624,6,"[6, 2, 4, 4, 2, 1]","[7, 8, 7, 1, 5, 5]","[3, 5, 4, 4, 4, 4]","[3, 1, 3, 2, 1, 3]",1,3,0,0,4,2022-03-10
c_624,7,"[6, 2, 4, 4, 2, 1, 4]","[7, 8, 7, 1, 5, 5, 1]","[3, 5, 4, 4, 4, 4, 4]","[3, 1, 3, 2, 1, 3, 2]",1,3,0,0,5,2022-04-06
c_625,1,[6],[5],[7],[1],2,0,1,0,4,2022-03-11
c_625,2,"[6, 4]","[5, 1]","[7, 6]","[1, 2]",2,0,1,0,4,2022-04-22
c_625,3,"[6, 4, 4]","[5, 1, 7]","[7, 6, 5]","[1, 2, 2]",2,0,1,0,3,2022-05-27
c_625,4,"[6, 4, 4, 3]","[5, 1, 7, 6]","[7, 6, 5, 23]","[1, 2, 2, 3]",2,0,1,1,5,2022-05-30
c_626,1,[1],[7],[4],[1],0,3,2,0,1,2021-05-21
c_626,2,"[1, 1]","[7, 3]","[4, 4]","[1, 2]",0,3,2,3,5,2021-06-18
c_629,1,[1],[5],[3],[3],1,4,1,3,2,2021-05-19
c_629,2,"[1, 2]","[5, 8]","[3, 4]","[3, 3]",1,4,1,0,6,2021-08-12
c_629,3,"[1, 2, 6]","[5, 8, 7]","[3, 4, 3]","[3, 3, 1]",1,4,1,3,6,2021-08-16
c_629,4,"[1, 2, 6, 6]","[5, 8, 7, 2]","[3, 4, 3, 4]","[3, 3, 1, 2]",1,4,1,0,2,2021-10-02
c_63,1,[6],[2],[6],[2],0,4,1,2,6,2021-06-20
c_63,2,"[6, 6]","[2, 2]","[6, 6]","[2, 3]",0,4,1,3,1,2021-08-15
c_63,3,"[6, 6, 1]","[2, 2, 7]","[6, 6, 6]","[2, 3, 1]",0,4,1,2,5,2021-10-02
c_630,1,[3],[6],[21],[2],0,0,1,0,4,2021-08-08
c_630,2,"[3, 4]","[6, 8]","[21, 4]","[2, 1]",0,0,1,0,3,2021-09-07
c_630,3,"[3, 4, 3]","[6, 8, 7]","[21, 4, 20]","[2, 1, 3]",0,0,1,2,2,2021-09-09
c_630,4,"[3, 4, 3, 2]","[6, 8, 7, 5]","[21, 4, 20, 5]","[2, 1, 3, 3]",0,0,1,2,5,2021-10-13
c_632,1,[5],[7],[5],[1],1,2,2,1,5,2022-02-26
c_633,1,[2],[3],[5],[3],1,0,3,1,5,2021-06-06
c_634,1,[4],[8],[6],[1],1,5,3,1,1,2021-09-05
c_634,2,"[4, 1]","[8, 7]","[6, 5]","[1, 2]",1,5,3,3,4,2021-11-18
c_634,3,"[4, 1, 4]","[8, 7, 7]","[6, 5, 5]","[1, 2, 1]",1,5,3,0,4,2021-11-28
c_634,4,"[4, 1, 4, 4]","[8, 7, 7, 8]","[6, 5, 5, 4]","[1, 2, 1, 3]",1,5,3,3,2,2021-12-22
c_635,1,[2],[5],[4],[1],2,2,0,2,6,2021-06-29
c_635,2,"[2, 6]","[5, 2]","[4, 5]","[1, 2]",2,2,0,2,1,2021-08-14
c_635,3,"[2, 6, 1]","[5, 2, 5]","[4, 5, 5]","[1, 2, 3]",2,2,0,2,1,2021-10-14
c_635,4,"[2, 6, 1, 1]","[5, 2, 5, 7]","[4, 5, 5, 5]","[1, 2, 3, 1]",2,2,0,3,4,2021-12-05
c_636,1,[5],[2],[4],[2],2,2,3,2,1,2021-08-19
c_636,2,"[5, 1]","[2, 5]","[4, 5]","[2, 3]",2,2,3,2,5,2021-09-09
c_636,3,"[5, 1, 5]","[2, 5, 2]","[4, 5, 5]","[2, 3, 2]",2,2,3,1,5,2021-11-07
c_636,4,"[5, 1, 5, 5]","[2, 5, 2, 2]","[4, 5, 5, 4]","[2, 3, 2, 3]",2,2,3,2,4,2021-12-10
c_636,5,"[5, 1, 5, 5, 4]","[2, 5, 2, 2, 7]","[4, 5, 5, 4, 5]","[2, 3, 2, 3, 3]",2,2,3,1,3,2022-01-19
c_636,6,"[5, 1, 5, 5, 4, 3]","[2, 5, 2, 2, 7, 7]","[4, 5, 5, 4, 5, 16]","[2, 3, 2, 3, 3, 3]",2,2,3,0,1,2022-02-19
c_636,7,"[5, 1, 5, 5, 4, 3, 1]","[2, 5, 2, 2, 7, 7, 5]","[4, 5, 5, 4, 5, 16, 3]","[2, 3, 2, 3, 3, 3, 2]",2,2,3,2,3,2022-05-14
c_636,8,"[5, 1, 5, 5, 4, 3, 1, 3]","[2, 5, 2, 2, 7, 7, 5, 4]","[4, 5, 5, 4, 5, 16, 3, 16]","[2, 3, 2, 3, 3, 3, 2, 1]",2,2,3,2,4,2022-06-17
c_637,1,[1],[5],[4],[3],2,4,2,0,3,2021-05-27
c_637,2,"[1, 3]","[5, 6]","[4, 18]","[3, 1]",2,4,2,0,4,2021-07-06
c_637,3,"[1, 3, 4]","[5, 6, 7]","[4, 18, 3]","[3, 1, 3]",2,4,2,0,6,2021-09-26
c_637,4,"[1, 3, 4, 6]","[5, 6, 7, 7]","[4, 18, 3, 4]","[3, 1, 3, 3]",2,4,2,0,1,2021-12-21
c_637,5,"[1, 3, 4, 6, 1]","[5, 6, 7, 7, 5]","[4, 18, 3, 4, 3]","[3, 1, 3, 3, 2]",2,4,2,2,2,2022-01-02
c_638,1,[4],[1],[3],[1],0,6,2,0,4,2021-12-19
c_638,2,"[4, 4]","[1, 1]","[3, 2]","[1, 3]",0,6,2,3,4,2022-02-05
c_639,1,[5],[2],[3],[3],1,2,3,1,5,2022-01-06
c_639,2,"[5, 5]","[2, 2]","[3, 4]","[3, 3]",1,2,3,3,4,2022-02-25
c_64,1,[2],[8],[2],[1],0,0,2,2,2,2022-01-26
c_64,2,"[2, 2]","[8, 7]","[2, 3]","[1, 3]",0,0,2,0,3,2022-04-25
c_64,3,"[2, 2, 3]","[8, 7, 6]","[2, 3, 13]","[1, 3, 2]",0,0,2,2,1,2022-06-15
c_64,4,"[2, 2, 3, 1]","[8, 7, 6, 5]","[2, 3, 13, 4]","[1, 3, 2, 1]",0,0,2,0,2,2022-07-19
c_64,5,"[2, 2, 3, 1, 2]","[8, 7, 6, 5, 7]","[2, 3, 13, 4, 2]","[1, 3, 2, 1, 3]",0,0,2,0,3,2022-10-05
c_64,6,"[2, 2, 3, 1, 2, 3]","[8, 7, 6, 5, 7, 6]","[2, 3, 13, 4, 2, 12]","[1, 3, 2, 1, 3, 2]",0,0,2,2,5,2022-11-25
c_641,1,[4],[8],[4],[2],0,4,2,3,4,2021-01-31
c_641,2,"[4, 4]","[8, 1]","[4, 3]","[2, 3]",0,4,2,2,1,2021-03-17
c_641,3,"[4, 4, 1]","[8, 1, 3]","[4, 3, 4]","[2, 3, 3]",0,4,2,2,3,2021-04-15
c_641,4,"[4, 4, 1, 3]","[8, 1, 3, 6]","[4, 3, 4, 14]","[2, 3, 3, 1]",0,4,2,2,2,2021-05-26
c_642,1,[6],[2],[5],[3],1,0,3,1,2,2021-08-01
c_642,2,"[6, 2]","[2, 7]","[5, 6]","[3, 2]",1,0,3,1,4,2021-10-12
c_642,3,"[6, 2, 4]","[2, 7, 1]","[5, 6, 5]","[3, 2, 2]",1,0,3,1,5,2021-10-27
c_642,4,"[6, 2, 4, 5]","[2, 7, 1, 5]","[5, 6, 5, 5]","[3, 2, 2, 3]",1,0,3,2,5,2021-11-22
c_643,1,[3],[7],[14],[1],0,1,2,0,3,2021-08-20
c_643,2,"[3, 3]","[7, 4]","[14, 13]","[1, 1]",0,1,2,0,2,2021-09-17
c_643,3,"[3, 3, 2]","[7, 4, 5]","[14, 13, 1]","[1, 1, 3]",0,1,2,0,5,2021-09-28
c_643,4,"[3, 3, 2, 5]","[7, 4, 5, 2]","[14, 13, 1, 2]","[1, 1, 3, 2]",0,1,2,0,4,2021-11-07
c_643,5,"[3, 3, 2, 5, 4]","[7, 4, 5, 2, 8]","[14, 13, 1, 2, 3]","[1, 1, 3, 2, 3]",0,1,2,2,1,2022-01-04
c_644,1,[4],[1],[3],[3],1,3,3,1,3,2021-06-19
c_645,1,[6],[7],[7],[2],0,0,1,0,1,2021-10-28
c_645,2,"[6, 1]","[7, 5]","[7, 7]","[2, 2]",0,0,1,2,1,2022-01-24
c_645,3,"[6, 1, 1]","[7, 5, 5]","[7, 7, 7]","[2, 2, 3]",0,0,1,0,4,2022-04-13
c_645,4,"[6, 1, 1, 4]","[7, 5, 5, 1]","[7, 7, 7, 6]","[2, 2, 3, 3]",0,0,1,1,3,2022-06-28
c_645,5,"[6, 1, 1, 4, 3]","[7, 5, 5, 1, 4]","[7, 7, 7, 6, 26]","[2, 2, 3, 3, 3]",0,0,1,0,5,2022-08-01
c_646,1,[6],[2],[6],[2],2,3,2,1,4,2021-08-29
c_646,2,"[6, 4]","[2, 7]","[6, 6]","[2, 2]",2,3,2,0,6,2021-09-28
c_646,3,"[6, 4, 6]","[2, 7, 2]","[6, 6, 6]","[2, 2, 3]",2,3,2,0,6,2021-12-03
c_646,4,"[6, 4, 6, 6]","[2, 7, 2, 2]","[6, 6, 6, 6]","[2, 2, 3, 3]",2,3,2,0,2,2021-12-23
c_646,5,"[6, 4, 6, 6, 2]","[2, 7, 2, 2, 5]","[6, 6, 6, 6, 5]","[2, 2, 3, 3, 3]",2,3,2,2,2,2021-12-24
c_646,6,"[6, 4, 6, 6, 2, 2]","[2, 7, 2, 2, 5, 5]","[6, 6, 6, 6, 5, 5]","[2, 2, 3, 3, 3, 3]",2,3,2,0,2,2022-03-20
c_648,1,[4],[7],[6],[3],1,4,2,2,3,2021-07-17
c_648,2,"[4, 3]","[7, 7]","[6, 25]","[3, 2]",1,4,2,2,2,2021-08-18
c_648,3,"[4, 3, 2]","[7, 7, 7]","[6, 25, 7]","[3, 2, 1]",1,4,2,0,4,2021-09-09
c_649,1,[5],[7],[6],[1],0,2,3,0,1,2021-05-05
c_65,1,[2],[5],[5],[2],1,2,3,0,1,2022-01-05
c_65,2,"[2, 1]","[5, 5]","[5, 5]","[2, 3]",1,2,3,0,5,2022-01-14
c_650,1,[1],[5],[4],[3],1,2,2,2,1,2021-08-01
c_650,2,"[1, 1]","[5, 5]","[4, 4]","[3, 3]",1,2,2,0,6,2021-10-22
c_650,3,"[1, 1, 6]","[5, 5, 7]","[4, 4, 4]","[3, 3, 3]",1,2,2,0,6,2021-12-22
c_651,1,[5],[7],[5],[1],1,1,3,0,3,2021-09-24
c_651,2,"[5, 3]","[7, 6]","[5, 21]","[1, 3]",1,1,3,1,2,2021-11-08
c_651,3,"[5, 3, 2]","[7, 6, 5]","[5, 21, 4]","[1, 3, 1]",1,1,3,1,4,2021-11-12
c_651,4,"[5, 3, 2, 4]","[7, 6, 5, 1]","[5, 21, 4, 5]","[1, 3, 1, 2]",1,1,3,0,6,2021-12-31
c_653,1,[4],[7],[7],[2],1,2,2,0,2,2022-04-01
c_654,1,[1],[5],[4],[2],1,2,0,1,1,2021-06-13
c_654,2,"[1, 1]","[5, 6]","[4, 3]","[2, 2]",1,2,0,1,2,2021-07-26
c_654,3,"[1, 1, 2]","[5, 6, 5]","[4, 3, 3]","[2, 2, 3]",1,2,0,1,6,2021-08-01
c_654,4,"[1, 1, 2, 6]","[5, 6, 5, 2]","[4, 3, 3, 3]","[2, 2, 3, 3]",1,2,0,1,4,2021-10-16
c_654,5,"[1, 1, 2, 6, 4]","[5, 6, 5, 2, 1]","[4, 3, 3, 3, 3]","[2, 2, 3, 3, 2]",1,2,0,1,6,2021-10-17
c_655,1,[3],[7],[22],[1],1,0,2,0,6,2021-12-16
c_655,2,"[3, 6]","[7, 7]","[22, 5]","[1, 3]",1,0,2,0,4,2022-03-01
c_655,3,"[3, 6, 4]","[7, 7, 7]","[22, 5, 5]","[1, 3, 2]",1,0,2,0,4,2022-04-06
c_655,4,"[3, 6, 4, 4]","[7, 7, 7, 7]","[22, 5, 5, 5]","[1, 3, 2, 2]",1,0,2,0,4,2022-06-20
c_655,5,"[3, 6, 4, 4, 4]","[7, 7, 7, 7, 1]","[22, 5, 5, 5, 4]","[1, 3, 2, 2, 2]",1,0,2,1,2,2022-08-22
c_655,6,"[3, 6, 4, 4, 4, 2]","[7, 7, 7, 7, 1, 5]","[22, 5, 5, 5, 4, 5]","[1, 3, 2, 2, 2, 1]",1,0,2,2,6,2022-11-18
c_655,7,"[3, 6, 4, 4, 4, 2, 6]","[7, 7, 7, 7, 1, 5, 5]","[22, 5, 5, 5, 4, 5, 5]","[1, 3, 2, 2, 2, 1, 3]",1,0,2,1,5,2023-02-06
c_656,1,[4],[1],[5],[3],1,3,0,0,3,2021-05-14
c_656,2,"[4, 3]","[1, 6]","[5, 21]","[3, 2]",1,3,0,2,5,2021-06-21
c_656,3,"[4, 3, 5]","[1, 6, 7]","[5, 21, 5]","[3, 2, 1]",1,3,0,1,3,2021-08-22
c_656,4,"[4, 3, 5, 3]","[1, 6, 7, 4]","[5, 21, 5, 21]","[3, 2, 1, 1]",1,3,0,0,1,2021-10-12
c_656,5,"[4, 3, 5, 3, 1]","[1, 6, 7, 4, 7]","[5, 21, 5, 21, 5]","[3, 2, 1, 1, 3]",1,3,0,1,5,2021-11-15
c_656,6,"[4, 3, 5, 3, 1, 5]","[1, 6, 7, 4, 7, 2]","[5, 21, 5, 21, 5, 5]","[3, 2, 1, 1, 3, 2]",1,3,0,2,4,2022-01-21
c_656,7,"[4, 3, 5, 3, 1, 5, 4]","[1, 6, 7, 4, 7, 2, 1]","[5, 21, 5, 21, 5, 5, 6]","[3, 2, 1, 1, 3, 2, 1]",1,3,0,2,5,2022-01-27
c_657,1,[5],[7],[5],[2],0,0,3,0,1,2021-12-07
c_657,2,"[5, 1]","[7, 5]","[5, 4]","[2, 1]",0,0,3,0,5,2022-02-18
c_657,3,"[5, 1, 5]","[7, 5, 2]","[5, 4, 4]","[2, 1, 2]",0,0,3,0,4,2022-03-06
c_658,1,[4],[8],[5],[2],1,1,2,0,6,2021-11-10
c_658,2,"[4, 6]","[8, 7]","[5, 5]","[2, 2]",1,1,2,0,6,2022-01-30
c_658,3,"[4, 6, 6]","[8, 7, 2]","[5, 5, 4]","[2, 2, 1]",1,1,2,2,5,2022-03-08
c_658,4,"[4, 6, 6, 5]","[8, 7, 2, 7]","[5, 5, 4, 5]","[2, 2, 1, 3]",1,1,2,2,5,2022-05-02
c_658,5,"[4, 6, 6, 5, 5]","[8, 7, 2, 7, 2]","[5, 5, 4, 5, 5]","[2, 2, 1, 3, 2]",1,1,2,2,4,2022-06-06
c_658,6,"[4, 6, 6, 5, 5, 4]","[8, 7, 2, 7, 2, 1]","[5, 5, 4, 5, 5, 6]","[2, 2, 1, 3, 2, 1]",1,1,2,0,3,2022-07-23
c_66,1,[1],[7],[6],[2],1,2,2,0,5,2021-12-02
c_66,2,"[1, 5]","[7, 7]","[6, 5]","[2, 3]",1,2,2,3,2,2022-02-12
c_66,3,"[1, 5, 2]","[7, 7, 7]","[6, 5, 5]","[2, 3, 2]",1,2,2,3,2,2022-04-28
c_66,4,"[1, 5, 2, 2]","[7, 7, 7, 5]","[6, 5, 5, 5]","[2, 3, 2, 3]",1,2,2,3,6,2022-06-09
c_662,1,[1],[5],[5],[3],1,2,2,2,6,2022-04-01
c_662,2,"[1, 6]","[5, 5]","[5, 7]","[3, 2]",1,2,2,0,3,2022-06-28
c_662,3,"[1, 6, 3]","[5, 5, 4]","[5, 7, 25]","[3, 2, 2]",1,2,2,0,1,2022-07-18
c_662,4,"[1, 6, 3, 1]","[5, 5, 4, 5]","[5, 7, 25, 6]","[3, 2, 2, 2]",1,2,2,2,2,2022-09-04
c_662,5,"[1, 6, 3, 1, 2]","[5, 5, 4, 5, 8]","[5, 7, 25, 6, 7]","[3, 2, 2, 2, 3]",1,2,2,0,5,2022-09-30
c_662,6,"[1, 6, 3, 1, 2, 5]","[5, 5, 4, 5, 8, 7]","[5, 7, 25, 6, 7, 5]","[3, 2, 2, 2, 3, 2]",1,2,2,0,2,2022-12-02
c_662,7,"[1, 6, 3, 1, 2, 5, 2]","[5, 5, 4, 5, 8, 7, 5]","[5, 7, 25, 6, 7, 5, 6]","[3, 2, 2, 2, 3, 2, 1]",1,2,2,0,6,2023-01-11
c_663,1,[1],[5],[4],[3],1,0,0,2,1,2021-08-07
c_663,2,"[1, 1]","[5, 5]","[4, 6]","[3, 3]",1,0,0,1,6,2021-08-29
c_663,3,"[1, 1, 6]","[5, 5, 7]","[4, 6, 5]","[3, 3, 3]",1,0,0,3,4,2021-11-19
c_663,4,"[1, 1, 6, 4]","[5, 5, 7, 1]","[4, 6, 5, 5]","[3, 3, 3, 3]",1,0,0,0,6,2021-12-25
c_663,5,"[1, 1, 6, 4, 6]","[5, 5, 7, 1, 7]","[4, 6, 5, 5, 5]","[3, 3, 3, 3, 2]",1,0,0,0,2,2021-12-30
c_664,1,[3],[7],[27],[3],1,4,1,0,1,2021-07-23
c_664,2,"[3, 1]","[7, 6]","[27, 6]","[3, 1]",1,4,1,1,4,2021-08-21
c_664,3,"[3, 1, 4]","[7, 6, 1]","[27, 6, 7]","[3, 1, 1]",1,4,1,3,2,2021-11-07
c_664,4,"[3, 1, 4, 2]","[7, 6, 1, 5]","[27, 6, 7, 6]","[3, 1, 1, 1]",1,4,1,2,5,2021-11-18
c_664,5,"[3, 1, 4, 2, 5]","[7, 6, 1, 5, 2]","[27, 6, 7, 6, 7]","[3, 1, 1, 1, 1]",1,4,1,1,1,2022-02-05
c_671,1,[1],[7],[5],[1],0,0,3,2,5,2021-06-11
c_671,2,"[1, 5]","[7, 7]","[5, 5]","[1, 2]",0,0,3,0,2,2021-06-25
c_671,3,"[1, 5, 2]","[7, 7, 5]","[5, 5, 3]","[1, 2, 3]",0,0,3,2,5,2021-08-13
c_672,1,[2],[5],[3],[1],0,0,1,3,2,2021-09-23
c_672,2,"[2, 2]","[5, 5]","[3, 3]","[1, 3]",0,0,1,2,3,2021-10-09
c_672,3,"[2, 2, 3]","[5, 5, 6]","[3, 3, 12]","[1, 3, 1]",0,0,1,0,6,2021-11-20
c_673,1,[5],[5],[3],[2],0,3,0,2,5,2022-02-05
c_673,2,"[5, 5]","[5, 2]","[3, 3]","[2, 3]",0,3,0,0,3,2022-03-25
c_673,3,"[5, 5, 3]","[5, 2, 7]","[3, 3, 14]","[2, 3, 2]",0,3,0,0,6,2022-06-06
c_673,4,"[5, 5, 3, 6]","[5, 2, 7, 2]","[3, 3, 14, 3]","[2, 3, 2, 3]",0,3,0,0,6,2022-07-07
c_673,5,"[5, 5, 3, 6, 6]","[5, 2, 7, 2, 2]","[3, 3, 14, 3, 3]","[2, 3, 2, 3, 2]",0,3,0,0,3,2022-09-17
c_673,6,"[5, 5, 3, 6, 6, 3]","[5, 2, 7, 2, 2, 6]","[3, 3, 14, 3, 3, 14]","[2, 3, 2, 3, 2, 3]",0,3,0,0,3,2022-10-28
c_674,1,[3],[4],[21],[1],1,4,2,3,1,2022-01-18
c_674,2,"[3, 1]","[4, 5]","[21, 5]","[1, 2]",1,4,2,0,5,2022-02-22
c_674,3,"[3, 1, 5]","[4, 5, 7]","[21, 5, 4]","[1, 2, 3]",1,4,2,3,2,2022-05-17
c_674,4,"[3, 1, 5, 2]","[4, 5, 7, 8]","[21, 5, 4, 5]","[1, 2, 3, 1]",1,4,2,3,6,2022-05-30
c_674,5,"[3, 1, 5, 2, 6]","[4, 5, 7, 8, 7]","[21, 5, 4, 5, 6]","[1, 2, 3, 1, 3]",1,4,2,0,6,2022-08-19
c_675,1,[4],[1],[2],[3],0,3,1,0,6,2021-03-04
c_675,2,"[4, 6]","[1, 5]","[2, 2]","[3, 3]",0,3,1,2,4,2021-05-24
c_675,3,"[4, 6, 4]","[1, 5, 1]","[2, 2, 2]","[3, 3, 1]",0,3,1,0,3,2021-08-12
c_675,4,"[4, 6, 4, 3]","[1, 5, 1, 6]","[2, 2, 2, 10]","[3, 3, 1, 2]",0,3,1,2,4,2021-10-11
c_675,5,"[4, 6, 4, 3, 4]","[1, 5, 1, 6, 7]","[2, 2, 2, 10, 2]","[3, 3, 1, 2, 1]",0,3,1,2,6,2021-12-17
c_675,6,"[4, 6, 4, 3, 4, 6]","[1, 5, 1, 6, 7, 2]","[2, 2, 2, 10, 2, 3]","[3, 3, 1, 2, 1, 3]",0,3,1,3,6,2021-12-29
c_677,1,[4],[7],[3],[2],2,4,0,2,2,2021-08-11
c_677,2,"[4, 2]","[7, 5]","[3, 4]","[2, 2]",2,4,0,0,6,2021-10-22
c_677,3,"[4, 2, 6]","[7, 5, 2]","[3, 4, 2]","[2, 2, 1]",2,4,0,1,5,2022-01-14
c_677,4,"[4, 2, 6, 5]","[7, 5, 2, 2]","[3, 4, 2, 3]","[2, 2, 1, 2]",2,4,0,2,5,2022-03-05
c_677,5,"[4, 2, 6, 5, 5]","[7, 5, 2, 2, 7]","[3, 4, 2, 3, 3]","[2, 2, 1, 2, 3]",2,4,0,0,1,2022-03-12
c_677,6,"[4, 2, 6, 5, 5, 1]","[7, 5, 2, 2, 7, 5]","[3, 4, 2, 3, 3, 3]","[2, 2, 1, 2, 3, 2]",2,4,0,2,1,2022-03-15
c_68,1,[2],[8],[6],[1],1,4,1,2,1,2021-03-29
c_68,2,"[2, 1]","[8, 5]","[6, 4]","[1, 3]",1,4,1,0,5,2021-06-22
c_68,3,"[2, 1, 5]","[8, 5, 7]","[6, 4, 3]","[1, 3, 1]",1,4,1,1,5,2021-09-03
c_68,4,"[2, 1, 5, 5]","[8, 5, 7, 7]","[6, 4, 3, 4]","[1, 3, 1, 1]",1,4,1,0,5,2021-09-24
c_68,5,"[2, 1, 5, 5, 5]","[8, 5, 7, 7, 5]","[6, 4, 3, 4, 4]","[1, 3, 1, 1, 2]",1,4,1,1,2,2021-11-11
c_680,1,[6],[2],[7],[1],1,3,0,2,2,2021-07-10
c_680,2,"[6, 2]","[2, 7]","[7, 7]","[1, 2]",1,3,0,3,6,2021-08-27
c_680,3,"[6, 2, 6]","[2, 7, 2]","[7, 7, 7]","[1, 2, 2]",1,3,0,1,5,2021-10-06
c_682,1,[1],[7],[5],[2],0,1,1,0,6,2021-03-09
c_682,2,"[1, 6]","[7, 2]","[5, 3]","[2, 2]",0,1,1,3,3,2021-04-25
c_682,3,"[1, 6, 3]","[7, 2, 7]","[5, 3, 17]","[2, 2, 2]",0,1,1,2,5,2021-05-13
c_682,4,"[1, 6, 3, 5]","[7, 2, 7, 2]","[5, 3, 17, 4]","[2, 2, 2, 3]",0,1,1,3,6,2021-06-17
c_682,5,"[1, 6, 3, 5, 6]","[7, 2, 7, 2, 5]","[5, 3, 17, 4, 4]","[2, 2, 2, 3, 3]",0,1,1,3,1,2021-07-13
c_683,1,[5],[5],[7],[1],1,5,2,0,3,2021-04-22
c_683,2,"[5, 3]","[5, 6]","[7, 26]","[1, 3]",1,5,2,2,2,2021-07-05
c_684,1,[6],[2],[5],[3],0,2,0,1,3,2021-12-15
c_684,2,"[6, 3]","[2, 6]","[5, 17]","[3, 3]",0,2,0,0,6,2022-01-27
c_684,3,"[6, 3, 6]","[2, 6, 7]","[5, 17, 4]","[3, 3, 2]",0,2,0,2,2,2022-03-26
c_684,4,"[6, 3, 6, 2]","[2, 6, 7, 5]","[5, 17, 4, 4]","[3, 3, 2, 2]",0,2,0,2,1,2022-04-25
c_684,5,"[6, 3, 6, 2, 1]","[2, 6, 7, 5, 7]","[5, 17, 4, 4, 4]","[3, 3, 2, 2, 2]",0,2,0,1,1,2022-07-10
c_685,1,[3],[6],[27],[1],2,3,2,1,6,2021-07-26
c_685,2,"[3, 6]","[6, 7]","[27, 7]","[1, 1]",2,3,2,2,2,2021-08-09
c_685,3,"[3, 6, 2]","[6, 7, 7]","[27, 7, 7]","[1, 1, 3]",2,3,2,1,1,2021-09-03
c_685,4,"[3, 6, 2, 1]","[6, 7, 7, 5]","[27, 7, 7, 7]","[1, 1, 3, 1]",2,3,2,1,3,2021-09-18
c_686,1,[2],[5],[4],[1],2,0,0,3,5,2021-12-14
c_686,2,"[2, 5]","[5, 5]","[4, 4]","[1, 3]",2,0,0,1,2,2022-02-15
c_688,1,[5],[2],[5],[2],0,2,0,0,6,2021-09-01
c_688,2,"[5, 6]","[2, 5]","[5, 5]","[2, 3]",0,2,0,2,1,2021-11-13
