consumer_id,product_id,purchased_size,fit_outcome,transaction_date
c_840,a_185,L,fit,2022-05-30
c_840,a_519,L,too large,2022-07-26
c_841,a_491,S,too small,2022-01-07
c_841,a_508,9.5,not applicable,2022-04-06
c_841,a_125,9.5,fit,2022-05-12
c_842,a_199,12.0,too large,2021-10-11
c_842,a_215,L,too large,2021-11-15
c_842,a_874,L,too small,2022-01-23
c_842,a_687,L,too large,2022-03-28
c_842,a_425,12.0,too small,2022-05-30
c_843,a_655,XS,too small,2021-04-16
c_843,a_416,M,not applicable,2021-04-26
c_843,a_508,9.0,not applicable,2021-05-07
c_843,a_206,9.5,too large,2021-06-03
c_843,a_461,M,fit,2021-07-21
c_843,a_939,L,too large,2021-09-13
c_844,a_142,XL,too small,2021-12-26
c_845,a_910,6.0,too small,2021-06-04
c_845,a_223,2XS,too large,2021-07-03
c_845,a_782,5.5,too small,2021-08-07
c_845,a_351,XS,too small,2021-10-01
c_846,a_75,2XL,fit,2021-12-30
c_846,a_216,2XL,not applicable,2022-01-28
c_846,a_288,2XL,fit,2022-02-09
c_846,a_875,2XL,too small,2022-03-27
c_847,a_139,M,too large,2021-07-13
c_847,a_271,M,too small,2021-09-15
c_847,a_978,M,too large,2021-11-24
c_847,a_640,S,too small,2021-12-22
c_848,a_759,L,too small,2021-07-18
c_848,a_992,XL,too large,2021-08-14
c_848,a_848,11.5,too small,2021-10-24
c_848,a_848,11.5,too small,2021-11-04
c_848,a_794,M,too small,2021-12-12
c_848,a_468,L,too small,2022-01-30
c_848,a_474,M,too small,2022-02-12
c_849,a_909,XL,too large,2021-05-21
c_849,a_330,XL,too large,2021-06-19
c_849,a_492,L,too large,2021-08-09
c_849,a_388,L,too small,2021-08-28
c_849,a_434,XL,too large,2021-10-25
c_850,a_651,M,fit,2021-08-28
c_850,a_404,10.0,fit,2021-09-30
c_850,a_867,M,fit,2021-12-02
c_850,a_502,M,too large,2021-12-21
c_851,a_577,L,fit,2021-10-19
c_851,a_288,L,fit,2021-11-14
c_851,a_901,L,fit,2021-12-06
c_852,a_823,2XL,too large,2021-07-31
c_852,a_519,L,too small,2021-08-23
c_852,a_248,XL,too small,2021-10-15
c_852,a_512,XL,too large,2022-01-06
c_853,a_456,L,too small,2022-02-17
c_853,a_429,M,too small,2022-04-12
c_854,a_611,M,too small,2021-10-26
c_854,a_460,M,too small,2022-01-10
c_854,a_130,M,too small,2022-04-03
c_854,a_184,M,too large,2022-06-28
c_855,a_2,M,fit,2021-03-20
c_855,a_213,L,too large,2021-03-30
c_855,a_328,M,too small,2021-06-20
c_856,a_602,M,too large,2021-12-20
c_857,a_983,S,too small,2021-05-10
c_858,a_906,M,fit,2021-06-21
c_858,a_629,M,too small,2021-09-14
c_858,a_979,M,fit,2021-10-29
c_858,a_397,M,fit,2021-12-29
c_859,a_305,2XS,too large,2021-04-10
c_859,a_171,5.0,too small,2021-06-15
c_859,a_139,2XS,too large,2021-06-17
c_859,a_758,2XS,too small,2021-09-04
c_859,a_891,2XS,too large,2021-12-02
c_860,a_45,L,too small,2021-09-19
c_860,a_205,L,too small,2021-10-20
c_861,a_942,12.5,not applicable,2021-09-23
c_861,a_842,L,too small,2021-09-29
c_862,a_725,L,fit,2021-11-12
c_862,a_296,L,fit,2021-12-09
c_862,a_998,L,too small,2022-02-10
c_862,a_661,11.5,not applicable,2022-03-14
c_862,a_906,XL,too large,2022-05-01
c_863,a_773,14.5,too large,2021-07-15
c_863,a_724,14.0,too large,2021-09-11
c_863,a_657,XL,too small,2021-09-16
c_863,a_664,XL,too large,2021-11-11
c_863,a_829,XL,too small,2022-01-22
c_863,a_611,L,too small,2022-03-20
c_863,a_308,14.0,too large,2022-05-08
c_863,a_113,14.0,too small,2022-06-30
c_864,a_864,L,too large,2021-12-01
c_864,a_557,12.0,not applicable,2021-12-29
c_864,a_51,11.5,fit,2022-01-28
c_864,a_185,L,fit,2022-01-29
c_864,a_780,XL,too large,2022-04-26
c_865,a_76,2XL,fit,2021-05-22
c_865,a_418,2XL,fit,2021-07-14
c_866,a_420,XL,too large,2021-09-22
c_866,a_264,L,fit,2021-11-27
c_866,a_711,L,fit,2022-01-26
c_867,a_15,M,too small,2021-05-08
c_867,a_972,L,too large,2021-05-17
c_867,a_811,L,too large,2021-08-08
c_867,a_426,L,too small,2021-10-29
c_868,a_796,S,too small,2021-09-18
c_868,a_536,9.0,not applicable,2021-09-25
c_868,a_398,M,too small,2021-10-22
c_868,a_525,M,fit,2021-11-20
c_868,a_919,M,too large,2021-11-27
c_868,a_875,M,too small,2022-02-15
c_869,a_414,11.0,too small,2021-10-29
c_869,a_486,L,too large,2021-12-19
c_869,a_34,L,too large,2022-02-12
c_870,a_311,L,too small,2021-10-24
c_870,a_403,L,too large,2021-11-24
c_870,a_193,L,fit,2021-12-06
c_870,a_672,M,too small,2022-01-17
c_870,a_147,L,too small,2022-03-30
c_870,a_182,L,too large,2022-06-22
c_870,a_410,M,too small,2022-08-08
c_871,a_933,XL,not applicable,2021-02-28
c_871,a_231,XL,too large,2021-03-28
c_871,a_371,L,not applicable,2021-05-09
c_871,a_988,L,too small,2021-05-16
c_871,a_602,L,too small,2021-07-09
c_871,a_247,L,too small,2021-09-20
c_872,a_593,M,too large,2021-09-22
c_872,a_135,XS,too small,2021-12-14
c_872,a_330,M,too large,2022-01-20
c_872,a_329,S,not applicable,2022-03-29
c_873,a_746,M,too small,2021-05-08
c_873,a_787,9.5,too small,2021-06-03
c_873,a_383,S,too small,2021-08-23
c_873,a_141,L,too large,2021-09-28
c_873,a_112,M,too large,2021-10-20
c_873,a_377,M,too small,2021-11-16
c_873,a_811,S,too small,2021-12-09
c_874,a_66,8.0,fit,2022-03-28
c_874,a_404,8.0,fit,2022-05-20
c_874,a_382,M,too large,2022-06-09
c_874,a_20,7.5,too small,2022-07-23
c_874,a_571,S,not applicable,2022-08-14
c_874,a_142,S,too small,2022-09-29
c_875,a_529,XL,too large,2021-07-14
c_875,a_814,11.5,fit,2021-10-03
c_875,a_40,M,too small,2021-12-11
c_875,a_426,L,too small,2022-03-01
c_875,a_706,XL,too large,2022-03-22
c_876,a_953,5.0,not applicable,2021-10-23
c_876,a_48,2XS,fit,2021-11-20
c_876,a_598,2XS,too small,2021-12-27
c_876,a_388,2XS,too small,2022-03-13
c_877,a_540,8.0,not applicable,2021-11-29
c_877,a_25,S,too large,2022-01-07
c_877,a_681,S,too small,2022-02-17
c_877,a_30,S,too small,2022-03-14
c_877,a_897,8.0,too small,2022-05-06
c_878,a_491,S,too small,2021-09-10
c_878,a_709,S,not applicable,2021-11-14
c_878,a_493,7.0,not applicable,2021-12-01
c_878,a_46,S,too small,2021-12-19
c_879,a_809,XL,too small,2021-09-13
c_879,a_373,2XL,fit,2021-10-28
c_879,a_117,2XL,not applicable,2021-12-04
c_879,a_943,2XL,too small,2022-02-11
c_880,a_957,L,too large,2021-09-18
c_880,a_748,M,too large,2021-10-08
c_880,a_168,10.0,fit,2021-11-07
c_880,a_310,L,too large,2021-11-22
c_880,a_466,10.0,too small,2022-02-10
c_881,a_558,S,too large,2021-07-05
c_881,a_684,XS,too large,2021-09-11
c_881,a_343,S,too small,2021-10-26
c_881,a_769,XS,fit,2021-12-09
c_881,a_989,M,too large,2021-12-31
c_882,a_290,M,too large,2021-08-29
c_882,a_23,10.0,too large,2021-09-28
c_882,a_460,S,too small,2021-12-06
c_882,a_292,L,too large,2022-02-19
c_882,a_847,M,not applicable,2022-04-03
c_882,a_50,S,too small,2022-04-23
c_883,a_407,L,too small,2021-08-11
c_883,a_39,L,fit,2021-10-26
c_883,a_563,L,too large,2021-12-18
c_883,a_81,L,too large,2022-02-24
c_883,a_846,L,too large,2022-03-13
c_883,a_802,L,too small,2022-06-10
c_883,a_233,M,too small,2022-08-10
c_883,a_705,L,too small,2022-10-11
c_883,a_504,L,too small,2022-10-12
c_884,a_134,2XS,not applicable,2021-09-04
c_884,a_146,XS,not applicable,2021-09-16
c_885,a_28,L,too large,2021-12-29
c_885,a_999,L,too small,2022-02-23
c_885,a_604,L,too small,2022-03-01
c_885,a_410,L,too small,2022-05-06
c_885,a_262,L,too large,2022-05-15
c_885,a_291,L,too large,2022-07-24
c_885,a_106,L,too large,2022-08-06
c_886,a_179,S,too large,2021-11-19
c_886,a_213,M,too large,2021-11-24
c_886,a_253,XS,too small,2021-11-30
c_886,a_551,XS,too small,2022-01-18
c_886,a_173,XS,too small,2022-03-25
c_886,a_592,S,too small,2022-04-30
c_887,a_130,M,too small,2021-02-25
c_887,a_272,M,fit,2021-03-25
c_887,a_884,L,too large,2021-04-22
c_887,a_948,M,too small,2021-05-01
c_888,a_101,8.5,too small,2022-02-02
c_888,a_343,S,too small,2022-02-27
c_889,a_759,XS,not applicable,2021-07-24
c_889,a_3,2XS,fit,2021-08-08
c_889,a_81,XS,fit,2021-09-10
c_890,a_811,2XL,fit,2021-09-30
c_890,a_390,XL,too small,2021-11-09
c_890,a_692,14.5,fit,2022-01-08
c_890,a_561,2XL,fit,2022-01-15
c_891,a_670,M,fit,2021-10-17
c_891,a_515,M,too large,2021-12-07
c_891,a_983,S,too small,2021-12-14
c_891,a_257,M,too small,2022-02-28
c_891,a_669,L,too large,2022-04-07
c_891,a_819,S,too small,2022-05-19
c_891,a_408,M,fit,2022-08-10
c_892,a_410,XS,too small,2022-02-02
c_892,a_704,2XS,too small,2022-02-18
c_892,a_957,S,too large,2022-04-10
c_892,a_154,XS,too small,2022-06-26
c_892,a_537,XS,not applicable,2022-07-23
c_892,a_146,S,not applicable,2022-10-18
c_892,a_644,2XS,too small,2022-10-31
c_893,a_759,XL,too small,2021-10-19
c_893,a_752,XL,too small,2021-12-08
c_893,a_270,XL,too small,2022-01-12
c_894,a_9,M,too large,2022-01-16
c_894,a_97,M,too small,2022-03-08
c_894,a_94,M,not applicable,2022-05-26
c_894,a_774,S,too small,2022-08-04
c_894,a_856,M,too small,2022-09-24
c_895,a_642,S,too small,2022-01-15
c_896,a_199,15.0,too large,2021-02-05
c_896,a_33,14.5,too large,2021-02-13
c_896,a_359,XL,too small,2021-02-28
c_897,a_27,L,too large,2021-02-13
c_898,a_81,XL,fit,2021-10-03
c_898,a_331,XL,fit,2021-11-22
c_898,a_111,2XL,too large,2022-02-10
c_898,a_943,XL,fit,2022-04-11
c_898,a_536,13.5,fit,2022-05-23
c_898,a_389,XL,fit,2022-06-03
c_898,a_671,L,too small,2022-08-09
c_899,a_122,13.5,too small,2021-05-28
c_899,a_36,XL,too small,2021-06-28
c_899,a_459,XL,not applicable,2021-08-18
c_899,a_652,13.5,too small,2021-10-18
c_899,a_564,XL,fit,2021-11-18
c_899,a_450,XL,too large,2022-01-04
c_900,a_844,L,fit,2021-10-30
c_900,a_946,L,fit,2022-01-19
c_900,a_369,XL,too large,2022-04-01
c_900,a_536,11.0,fit,2022-04-30
c_900,a_461,L,fit,2022-07-02
c_901,a_432,2XL,too small,2021-11-11
c_901,a_687,2XL,not applicable,2021-11-13
c_901,a_729,XL,not applicable,2022-01-03
c_901,a_334,14.5,not applicable,2022-02-10
c_901,a_151,2XL,fit,2022-04-20
c_902,a_680,M,too large,2022-01-21
c_902,a_355,M,too small,2022-03-13
c_902,a_907,M,too large,2022-05-15
c_902,a_519,M,too large,2022-06-14
c_902,a_385,L,too large,2022-08-01
c_902,a_249,M,too small,2022-09-12
c_902,a_871,M,too large,2022-09-13
c_903,a_68,2XL,not applicable,2021-03-02
c_903,a_782,15.0,too large,2021-03-18
c_903,a_695,2XL,too small,2021-05-16
c_903,a_55,2XL,not applicable,2021-07-18
c_904,a_220,10.0,not applicable,2022-03-09
c_904,a_690,S,too small,2022-06-03
c_904,a_488,10.0,too small,2022-08-06
c_904,a_464,M,not applicable,2022-09-03
c_904,a_288,M,not applicable,2022-10-24
c_904,a_550,L,too large,2023-01-01
c_905,a_780,2XL,fit,2021-10-31
c_906,a_64,XL,too large,2021-10-09
c_907,a_244,2XL,too small,2021-09-29
c_907,a_950,14.0,too small,2021-10-30
c_907,a_161,2XL,fit,2021-12-05
c_907,a_418,2XL,fit,2021-12-21
c_907,a_69,2XL,fit,2022-02-05
c_908,a_814,7.5,fit,2021-09-01
c_909,a_433,S,too small,2021-06-14
c_909,a_70,M,fit,2021-07-19
c_909,a_602,S,fit,2021-09-19
c_909,a_360,M,too large,2021-09-26
c_909,a_119,M,too large,2021-11-08
c_909,a_382,S,fit,2021-11-24
c_909,a_450,M,too large,2021-12-07
c_910,a_547,M,too large,2021-05-13
c_910,a_797,S,fit,2021-05-24
c_910,a_996,7.5,fit,2021-06-26
c_910,a_915,7.5,too small,2021-08-14
c_910,a_68,M,too large,2021-08-15
c_910,a_294,7.5,too small,2021-08-22
c_911,a_60,XS,too small,2021-09-01
c_911,a_916,S,not applicable,2021-11-19
c_911,a_154,S,too small,2022-02-15
c_911,a_704,S,too small,2022-04-28
c_911,a_120,S,too large,2022-05-15
c_911,a_540,8.0,too small,2022-05-29
c_911,a_565,XS,too small,2022-06-15
c_911,a_264,M,too large,2022-07-10
c_911,a_557,8.0,too small,2022-08-25
c_911,a_95,XS,too small,2022-11-13
c_912,a_520,M,not applicable,2021-12-09
c_912,a_811,S,too small,2022-03-06
c_912,a_499,S,too small,2022-03-23
c_912,a_536,10.5,fit,2022-06-07
c_913,a_866,S,too small,2021-05-24
c_913,a_366,S,too large,2021-06-17
c_913,a_764,S,too large,2021-09-07
c_913,a_100,S,too large,2021-10-05
c_914,a_283,L,too large,2021-07-04
c_914,a_985,L,not applicable,2021-07-18
c_914,a_715,XL,too large,2021-08-19
c_914,a_99,XL,not applicable,2021-11-04
c_914,a_629,L,too small,2021-11-07
c_915,a_291,S,too small,2021-06-05
c_915,a_114,M,too large,2021-07-23
c_915,a_882,S,too small,2021-09-01
c_915,a_248,L,too large,2021-10-27
c_915,a_867,M,too large,2022-01-07
c_915,a_291,M,fit,2022-01-10
c_916,a_234,M,too large,2021-06-13
c_916,a_851,M,too large,2021-07-18
c_916,a_240,9.5,fit,2021-09-26
c_916,a_847,M,not applicable,2021-11-14
c_917,a_693,M,too large,2021-04-06
c_917,a_512,M,too large,2021-04-14
c_917,a_548,S,too small,2021-04-28
c_917,a_507,S,too large,2021-05-29
c_917,a_756,S,too large,2021-07-28
c_918,a_111,M,fit,2021-09-28
c_918,a_532,M,too small,2021-12-15
c_918,a_665,M,fit,2022-01-05
c_919,a_388,XL,too small,2021-01-20
c_919,a_737,XL,too small,2021-02-20
c_919,a_384,XL,too large,2021-03-17
c_919,a_235,XL,too small,2021-03-31
c_920,a_552,M,fit,2021-07-27
c_920,a_55,M,fit,2021-08-19
c_920,a_166,S,too small,2021-09-17
c_920,a_912,9.0,fit,2021-10-07
c_920,a_675,M,too large,2021-10-17
c_920,a_450,M,too large,2021-10-25
c_920,a_663,L,too large,2021-11-08
c_921,a_875,L,too small,2021-07-28
c_921,a_908,XL,too large,2021-09-04
c_921,a_582,XL,fit,2021-11-05
c_921,a_820,XL,too large,2021-11-21
c_922,a_715,L,too small,2022-01-18
c_922,a_844,M,too small,2022-01-27
c_922,a_607,12.0,too small,2022-02-05
c_922,a_580,M,too small,2022-03-20
c_922,a_357,11.5,too large,2022-05-25
c_923,a_459,S,too small,2021-06-08
c_923,a_204,L,too large,2021-08-09
c_923,a_513,S,too small,2021-08-27
c_923,a_761,M,too large,2021-09-29
c_923,a_159,M,fit,2021-10-28
c_923,a_819,L,not applicable,2021-12-24
c_924,a_481,XS,too small,2021-03-28
c_924,a_338,XS,too small,2021-05-03
c_924,a_548,XS,too small,2021-05-23
c_924,a_853,2XS,not applicable,2021-07-09
c_925,a_863,6.0,too small,2021-09-19
c_925,a_33,6.0,too large,2021-10-23
c_925,a_828,6.0,too small,2021-11-01
c_925,a_170,XS,too large,2021-12-10
c_925,a_333,6.0,too small,2022-01-30
c_925,a_169,XS,not applicable,2022-03-02
c_926,a_201,L,not applicable,2021-08-27
c_926,a_461,L,fit,2021-10-27
c_926,a_978,L,not applicable,2021-11-08
c_926,a_514,11.5,fit,2022-01-08
c_926,a_65,XL,too large,2022-01-29
c_927,a_766,S,too large,2021-06-08
c_928,a_592,L,too small,2022-02-08
c_928,a_629,M,too small,2022-03-08
c_928,a_998,M,too small,2022-05-31
c_928,a_742,L,too small,2022-07-18
c_928,a_383,M,too small,2022-10-10
c_928,a_506,L,not applicable,2022-12-25
c_928,a_629,M,too small,2022-12-28
c_928,a_837,M,not applicable,2023-03-22
c_928,a_23,11.5,fit,2023-04-13
c_929,a_679,L,too large,2021-07-30
c_929,a_626,M,too small,2021-10-21
c_929,a_181,M,too large,2021-11-19
c_929,a_261,S,not applicable,2021-11-27
c_929,a_7,L,too large,2021-12-01
c_929,a_442,M,not applicable,2022-02-05
c_929,a_776,M,not applicable,2022-02-18
c_930,a_752,L,fit,2021-11-23
c_930,a_747,M,too small,2021-12-19
c_930,a_725,L,fit,2022-02-23
c_930,a_618,XL,too large,2022-04-21
c_931,a_599,7.5,too small,2021-06-05
c_931,a_25,S,too large,2021-06-28
c_931,a_996,7.5,not applicable,2021-08-08
c_931,a_248,S,too small,2021-10-21
c_931,a_235,M,not applicable,2022-01-12
c_931,a_681,S,too small,2022-03-07
c_932,a_563,L,too large,2021-02-17
c_932,a_93,M,too large,2021-03-19
c_932,a_669,M,too small,2021-05-21
c_932,a_306,M,too small,2021-06-02
c_932,a_385,M,too large,2021-08-27
c_932,a_574,9.5,too small,2021-11-02
c_932,a_853,S,too small,2021-12-09
c_932,a_983,M,too small,2022-01-24
c_933,a_614,S,too large,2021-11-30
c_933,a_665,S,too small,2022-01-06
c_933,a_795,M,too large,2022-03-20
c_933,a_473,8.0,not applicable,2022-06-15
c_933,a_914,M,too large,2022-07-24
c_933,a_256,7.5,not applicable,2022-08-03
c_934,a_984,XL,not applicable,2021-10-05
c_934,a_474,L,too small,2021-11-03
c_934,a_415,XL,fit,2021-12-29
c_934,a_124,13.5,too small,2022-03-22
c_934,a_381,XL,fit,2022-05-30
c_935,a_654,S,too small,2021-07-20
c_935,a_397,M,too small,2021-10-02
c_936,a_996,6.5,not applicable,2021-12-06
c_936,a_27,XS,too large,2021-12-30
c_936,a_718,S,too large,2022-03-08
c_936,a_711,XS,fit,2022-05-10
c_936,a_283,2XS,not applicable,2022-07-09
c_937,a_415,2XL,too small,2021-07-29
c_937,a_739,XL,too small,2021-08-17
c_937,a_943,2XL,too small,2021-10-07
c_937,a_514,15.0,too large,2021-11-05
c_937,a_85,XL,too small,2022-01-23
c_938,a_504,L,too large,2021-02-10
c_938,a_721,L,too large,2021-03-10
c_938,a_511,S,too small,2021-04-03
c_938,a_301,S,too small,2021-06-18
c_939,a_856,L,too small,2021-10-12
c_940,a_14,XL,too large,2021-04-25
c_940,a_745,XL,too large,2021-05-05
c_940,a_86,XL,too small,2021-07-20
c_940,a_458,XL,too small,2021-09-19
c_941,a_640,S,too large,2021-12-28
c_941,a_727,S,not applicable,2022-01-24
c_941,a_585,S,not applicable,2022-04-22
c_941,a_843,S,too small,2022-07-16
c_941,a_285,M,too large,2022-09-01
c_941,a_453,XS,too small,2022-09-26
c_941,a_670,S,too small,2022-12-01
c_942,a_136,L,too small,2021-05-10
c_942,a_341,12.0,fit,2021-05-27
c_942,a_329,M,too small,2021-06-18
c_942,a_241,L,too small,2021-09-02
c_942,a_573,12.0,too small,2021-11-21
c_943,a_530,S,not applicable,2021-03-23
c_943,a_74,S,too small,2021-06-16
c_943,a_373,S,fit,2021-08-25
c_943,a_453,S,fit,2021-10-16
c_943,a_885,S,too small,2021-12-28
c_943,a_679,S,too small,2022-03-05
c_944,a_528,XL,too large,2022-01-14
c_944,a_453,XL,not applicable,2022-04-05
c_944,a_655,XL,not applicable,2022-05-04
c_944,a_700,M,too small,2022-05-28
c_944,a_310,M,too small,2022-07-12
c_945,a_161,XS,too large,2021-07-30
c_945,a_223,XS,too large,2021-08-06
c_945,a_429,S,too large,2021-09-20
c_945,a_785,XS,too small,2021-09-28
c_945,a_121,2XS,too small,2021-11-13
c_945,a_601,XS,too small,2021-12-30
c_945,a_599,7.0,too small,2022-02-06
c_946,a_564,L,too large,2022-01-02
c_946,a_304,M,fit,2022-03-17
c_946,a_551,M,fit,2022-06-03
c_946,a_988,L,too large,2022-07-04
c_946,a_455,9.0,too large,2022-09-15
c_946,a_868,L,too large,2022-10-04
c_946,a_445,L,too large,2022-10-13
c_947,a_306,M,too small,2021-03-27
c_947,a_684,M,too large,2021-04-09
c_947,a_263,L,too large,2021-05-02
c_947,a_823,L,too large,2021-07-24
c_947,a_728,M,too small,2021-09-05
c_947,a_361,L,too large,2021-10-06
c_948,a_404,14.5,fit,2021-02-13
c_949,a_919,L,too large,2021-10-08
c_949,a_433,M,too small,2021-11-18
c_949,a_185,M,too small,2021-12-10
c_949,a_432,S,too small,2022-01-07
c_950,a_925,L,too large,2021-05-12
c_950,a_956,XL,too large,2021-07-11
c_950,a_812,L,not applicable,2021-08-21
c_950,a_707,L,too large,2021-11-12
c_951,a_693,L,too small,2021-07-13
c_951,a_36,L,too small,2021-09-26
c_951,a_113,11.5,too small,2021-10-23
c_951,a_133,L,too small,2021-12-28
c_951,a_425,11.5,not applicable,2022-01-04
c_951,a_74,L,too small,2022-02-08
c_952,a_922,15.0,not applicable,2021-04-29
c_952,a_994,2XL,fit,2021-07-13
c_952,a_807,XL,not applicable,2021-07-14
c_952,a_1000,2XL,not applicable,2021-10-03
c_952,a_641,2XL,fit,2021-11-16
c_952,a_915,15.0,not applicable,2022-02-06
c_952,a_555,14.5,too small,2022-04-03
c_953,a_58,13.5,too small,2021-10-20
c_953,a_209,13.5,too small,2021-12-07
c_953,a_618,L,not applicable,2022-02-22
c_953,a_595,XL,fit,2022-03-15
c_953,a_999,L,too small,2022-05-20
c_954,a_711,M,too large,2021-02-28
c_954,a_424,S,too large,2021-05-23
c_954,a_958,M,too large,2021-05-31
c_954,a_540,7.5,too large,2021-07-05
c_954,a_827,S,too small,2021-08-14
c_954,a_347,7.0,fit,2021-11-07
c_954,a_470,M,too large,2021-12-19
c_955,a_675,XL,too large,2021-08-28
c_955,a_544,L,fit,2021-11-22
c_955,a_382,L,fit,2021-12-20
c_955,a_79,L,not applicable,2022-02-23
c_955,a_820,L,not applicable,2022-04-13
c_955,a_299,L,fit,2022-05-01
c_955,a_643,XL,too large,2022-05-20
c_955,a_494,L,not applicable,2022-05-21
c_955,a_945,10.5,too small,2022-07-20
c_955,a_270,L,too small,2022-10-17
c_956,a_396,XS,too small,2021-10-27
c_956,a_428,8.0,too large,2021-12-22
c_957,a_279,13.5,too small,2021-06-13
c_957,a_166,XL,too small,2021-06-15
c_957,a_359,XL,fit,2021-08-23
c_957,a_943,XL,too small,2021-09-07
c_958,a_77,XL,too small,2021-06-07
c_958,a_986,2XL,too large,2021-06-30
c_958,a_305,XL,too small,2021-09-24
c_958,a_670,2XL,too small,2021-10-26
c_959,a_376,2XS,not applicable,2021-07-09
c_959,a_90,S,too large,2021-10-04
c_959,a_322,2XS,too small,2021-10-24
c_959,a_354,XS,too small,2021-11-29
c_959,a_310,XS,not applicable,2021-12-16
c_959,a_570,XS,fit,2022-03-13
c_960,a_796,M,too large,2021-07-08
c_960,a_298,S,too small,2021-08-07
c_960,a_171,9.0,fit,2021-08-24
c_960,a_937,S,too small,2021-10-18
c_960,a_278,S,fit,2021-11-27
c_960,a_796,M,too large,2021-12-20
c_961,a_165,2XL,fit,2021-10-31
c_962,a_40,S,too small,2021-04-17
c_962,a_506,M,fit,2021-05-18
c_962,a_142,M,too small,2021-08-04
c_962,a_545,M,fit,2021-10-27
c_962,a_704,M,fit,2021-10-31
c_962,a_565,M,fit,2021-12-02
c_962,a_94,M,fit,2022-01-12
c_963,a_248,L,too small,2021-08-07
c_963,a_40,L,not applicable,2021-08-18
c_963,a_956,L,too large,2021-10-25
c_963,a_889,11.5,too small,2021-11-13
c_963,a_395,11.0,too small,2022-01-09
c_963,a_255,L,too small,2022-02-23
c_963,a_706,L,too large,2022-04-21
c_964,a_146,S,too small,2021-06-08
c_964,a_872,M,too small,2021-06-16
c_964,a_189,9.5,too small,2021-08-17
c_964,a_410,M,too small,2021-10-16
c_964,a_199,9.5,too large,2021-10-18
c_964,a_221,M,not applicable,2022-01-12
c_965,a_304,S,too large,2021-02-10
c_965,a_224,XS,fit,2021-03-16
c_965,a_740,XS,too small,2021-04-10
c_965,a_669,XS,fit,2021-05-04
c_965,a_986,XS,too large,2021-07-31
c_965,a_855,XS,not applicable,2021-08-04
c_965,a_633,2XS,too small,2021-10-07
c_966,a_759,L,too large,2021-11-03
c_966,a_709,S,too small,2022-01-25
c_967,a_62,L,too large,2021-11-27
c_967,a_557,9.0,too small,2022-02-17
c_968,a_348,M,too small,2022-02-16
c_968,a_67,L,fit,2022-02-23
c_968,a_265,L,fit,2022-04-10
c_968,a_629,L,not applicable,2022-06-16
c_968,a_536,11.5,too large,2022-07-27
c_969,a_564,M,too large,2021-09-05
c_969,a_475,S,fit,2021-11-30
c_969,a_338,M,too large,2021-12-08
c_969,a_190,M,too large,2022-02-06
c_969,a_82,XS,too small,2022-05-05
c_969,a_603,S,fit,2022-07-24
c_969,a_462,S,too small,2022-09-17
c_969,a_999,M,too large,2022-11-03
c_970,a_372,M,not applicable,2022-02-23
c_970,a_285,S,too small,2022-03-30
c_970,a_779,M,too small,2022-06-07
c_970,a_727,M,not applicable,2022-08-16
c_970,a_677,M,too large,2022-09-11
c_970,a_641,M,fit,2022-11-10
c_971,a_592,S,too small,2021-12-20
c_972,a_433,XL,too small,2021-09-30
c_972,a_918,2XL,not applicable,2021-11-05
c_972,a_552,2XL,not applicable,2021-11-26
c_972,a_12,2XL,too large,2022-01-23
c_972,a_59,2XL,too small,2022-03-24
c_973,a_249,S,too small,2021-05-17
c_973,a_200,S,too large,2021-07-21
c_974,a_487,S,too large,2021-06-11
c_974,a_763,S,too large,2021-08-07
c_974,a_731,M,too large,2021-10-18
c_974,a_978,XS,too small,2021-12-04
c_974,a_506,M,too large,2022-02-15
c_974,a_580,L,too large,2022-02-19
c_975,a_267,L,too small,2021-06-11
c_975,a_370,L,too small,2021-08-14
c_975,a_467,L,too small,2021-08-16
c_975,a_20,11.0,too small,2021-11-11
c_975,a_939,M,too small,2022-01-17
c_976,a_811,2XL,too large,2021-02-03
c_976,a_193,2XL,too large,2021-02-11
c_976,a_758,XL,too small,2021-03-10
c_976,a_591,XL,too large,2021-05-29
c_977,a_75,S,fit,2021-04-18
c_977,a_797,S,fit,2021-05-02
c_977,a_929,S,fit,2021-05-23
c_977,a_856,S,too small,2021-07-16
c_977,a_384,S,fit,2021-10-12
c_977,a_948,S,too small,2021-11-21
c_977,a_287,S,fit,2021-11-26
c_978,a_640,L,too large,2021-10-25
c_978,a_461,L,fit,2021-10-26
c_978,a_167,11.0,too small,2021-11-22
c_979,a_382,2XL,fit,2021-12-10
c_979,a_58,14.5,too small,2021-12-14
c_979,a_361,2XL,fit,2022-02-13
c_979,a_603,2XL,fit,2022-03-28
c_979,a_31,2XL,fit,2022-04-19
c_980,a_574,7.5,too small,2021-04-02
c_981,a_506,L,fit,2022-01-25
c_981,a_274,L,too small,2022-04-07
c_981,a_1000,L,fit,2022-07-04
c_981,a_225,L,fit,2022-07-11
c_982,a_60,S,fit,2021-06-18
c_982,a_460,XS,too small,2021-08-07
c_982,a_531,7.5,too small,2021-09-28
c_982,a_670,S,too small,2021-11-10
c_982,a_60,S,fit,2021-12-05
c_983,a_249,XL,not applicable,2022-03-08
c_983,a_104,L,fit,2022-05-16
c_983,a_578,L,fit,2022-05-27
c_984,a_60,L,too small,2021-03-17
c_984,a_218,L,too large,2021-04-17
c_984,a_338,L,fit,2021-05-12
